org_type,org_name,match_name,match_type,org_rbz,org_prv,match_rbz,o_craft_1849,o_ind_1849,o_serv_1849,o_agr_1849,p_1821,p_1831,c_1831,c_1832,c_1833,p_1837,c_1836,c_1837,p_1840,p_1843,p_1846,c_1848,p_1849,c_1849,c_1850,c_1851,p_1852,c_1852,c_1853,c_1854,p_1855,c_1855,c_1856,c_1857,c_1858,c_1859,p_1861,p_1864,c_1866,p_1867,c_1867,c_1868,p_1871,c_1873,c_1874,p_1875,rkm_1875,rkm_1874,rkm_1873,rkm_1872,rkm_1871,rkm_1870,rkm_1869,rkm_1868,rkm_1867,rkm_1866,rkm_1865,rkm_1864,rkm_1863,rkm_1862,rkm_1861,rkm_1860,rkm_1859,rkm_1858,rkm_1857,rkm_1856,rkm_1855,rkm_1854,rkm_1853,rkm_1852,rkm_1851,rkm_1850,rkm_1849,rkm_1848,rkm_1847,rkm_1846,rkm_1845,rkm_1844,rkm_1843,rkm_1842,rkm_1841,rkm_1840,rkm_1839,rkm_1838,rkm_1837,area
Landkreis,Allenstein,ALLENSTEIN,0,Königsberg,Preussen,KON,1159,324,5994,25496,28234,31208,103,0,0,32045,0,0,35879,37728,39328,296,39839,13,0,0,42288,559,0,0,42884,216,0,1,0,0,47901,50251,393,52623,0,0,55801,446,0,57325,43.759998,43.759998,43.759998,43.759998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.266
Landkreis,Braunsberg,BRAUNSBERG,0,Königsberg,Preussen,KON,2338,252,6848,26818,32341,37348,386,0,0,39597,0,229,41716,42422,43000,342,43142,217,0,0,44671,638,0,0,45922,15,0,0,0,0,48755,50678,859,51810,0,0,51991,592,0,51859,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.28241
Landkreis,Fischhausen,FISCHHAUSEN,0,Königsberg,Preussen,KON,1322,79,3534,24961,29164,30553,120,0,0,32694,0,31,34987,35222,36219,90,36724,110,0,0,38460,89,79,1,39163,10,7,74,0,0,42666,44751,241,46387,0,0,46411,62,0,48617,35.099998,35.099998,35.099998,35.099998,35.099998,35.099998,35.099998,35.099998,35.099998,35.099998,35.099998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079.0017
Landkreis,Friedland,FRIEDLAND,0,Königsberg,Preussen,KON,1649,204,5236,26630,28040,31107,122,0,0,31723,0,78,33811,34285,35473,241,35785,0,0,0,37477,44,0,0,38207,140,0,41,0,0,40760,43036,869,43858,0,0,43600,132,0,43762,26.139999,26.139999,26.139999,26.139999,26.139999,26.139999,26.139999,26.139999,26.139999,26.139999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.65039
Landkreis,Gerdauen,GERDAUEN,0,Königsberg,Preussen,KON,1071,120,5226,27410,24311,27632,200,0,0,28246,0,2,31246,32058,32196,40,32022,0,0,0,32654,292,0,0,33293,27,0,262,0,0,35485,37596,355,38089,0,0,38222,156,0,37240,34.869999,34.869999,34.869999,34.869999,34.869999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.07208
Landkreis,Heiligenbeil,HEILIGENBEIL,0,Königsberg,Preussen,KON,1756,245,5144,22348,25814,28749,134,0,0,31262,0,13,33713,34804,36094,16,36521,95,0,0,38942,199,0,0,39552,17,0,0,0,0,42371,44538,485,45024,0,0,45686,97,0,45572,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,42.779999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.43024
Landkreis,Heilsberg,HEILSBERG,0,Königsberg,Preussen,KON,1388,195,7436,32571,31340,39663,39,0,0,40198,0,41,41854,42512,43590,254,44333,0,0,0,46052,195,0,0,47743,147,0,0,0,0,50600,52653,307,53264,0,0,54077,72,0,53930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.4568
Landkreis,Königsberg,KONIGSBERG,1,Königsberg,Preussen,KON,1069,253,4312,33450,30735,34331,139,0,0,34046,0,37,36823,37839,40448,26,40367,0,0,0,43103,104,31,0,42591,96,0,150,0,0,46179,48087,469,48739,0,0,48189,233,0,50989,72.379997,72.379997,72.379997,72.379997,72.379997,72.379997,72.379997,72.379997,72.379997,72.379997,58.82,48.200001,48.200001,48.200001,48.200001,48.200001,24.1,24.1,24.1,24.1,24.1,24.1,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8585095
Stadtkreis,Königsberg,KONIGSBERG,2,Königsberg,Preussen,KON,8366,1393,18227,1274,63137,64177,1327,0,0,66157,0,158,67594,69119,70378,925,71098,272,0,0,75587,403,118,73,77748,857,217,731,0,160,87092,94827,2017,99477,0,0,106393,966,0,116545,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.9343
Landkreis,Labiau,LABIAU,0,Königsberg,Preussen,KON,1671,171,5660,39331,28874,34683,211,0,0,38173,0,0,41713,43892,44807,141,42330,5,0,0,42864,55,0,0,42521,83,0,10,0,0,47288,49214,219,50440,0,0,50659,113,0,51338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.3574
Landkreis,Memel,MEMEL,0,Königsberg,Preussen,KON,2454,98,8992,22079,29448,37353,780,0,0,40663,0,47,43065,44654,45829,73,43663,171,0,0,46673,0,249,57,49654,490,0,0,0,0,52043,53446,220,55920,0,0,55459,40,0,58535,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.02881
Landkreis,Mohrungen,MOHRUNGEN,0,Königsberg,Preussen,KON,1533,139,7632,31356,33611,37007,263,0,0,39147,0,9,41319,42676,44407,197,45075,45,0,0,47711,220,33,0,47832,469,0,0,0,0,51815,54776,65,56224,0,0,56345,505,0,55118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.5565
Landkreis,Neidenburg,NEIDENBURG,0,Königsberg,Preussen,KON,1119,146,4073,30528,27933,30333,434,0,0,32217,0,7,33761,35552,36602,80,37383,0,0,0,38779,97,58,1,37969,634,0,17,0,0,43561,47619,100,50328,0,0,52635,1270,0,53436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.9017
Landkreis,Ortelsburg,ORTELSBURG,0,Königsberg,Preussen,KON,1029,226,6217,31547,35787,41564,326,0,0,41886,0,0,44477,46273,48408,0,48548,0,0,0,48781,1457,2,0,48782,34,0,89,0,0,54699,58979,334,60461,0,0,63126,42,0,63920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.8223
Landkreis,Osterode,OSTERODE,0,Königsberg,Preussen,KON,1342,234,7494,32855,29301,32871,359,0,0,35068,0,0,39324,41825,44141,510,45810,60,0,0,48949,286,210,0,49448,510,0,0,0,0,55144,59009,51,61799,0,0,63322,756,0,64690,29.299999,29.299999,29.299999,29.299999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546.5674
Landkreis,Eylau,PREUSSISCH EYLAU,0,Königsberg,Preussen,KON,1404,224,5482,30230,31977,35949,35,0,0,37650,0,42,40448,41670,43217,103,44460,0,0,0,47347,27,4,0,48641,4,0,174,0,0,53093,55436,170,55844,0,0,55250,149,0,55088,33.439999,33.439999,33.439999,33.439999,33.439999,33.439999,33.439999,33.439999,33.439999,33.439999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197.3112
Landkreis,Pr. Holland,PREUSSISCH HOLLAND,0,Königsberg,Preussen,KON,1355,148,6992,27807,27144,30049,73,0,0,31925,0,4,34299,35297,36389,19,37241,20,0,0,39316,154,53,0,39484,143,0,0,0,0,42025,43689,338,44122,0,0,44490,60,0,44312,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,23.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.05249
Landkreis,Rastenburg,RASTENBURG,0,Königsberg,Preussen,KON,1292,175,5876,27754,27884,31501,239,0,0,32659,0,75,34796,36021,37463,151,36219,167,0,0,38416,0,0,0,37187,422,0,975,0,0,39866,40753,443,42260,0,0,42437,56,0,43003,59.650002,59.650002,59.650002,59.650002,59.650002,38.939999,38.939999,38.939999,38.939999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.7832
Landkreis,Rössel,ROSSEL,0,Königsberg,Preussen,KON,1624,85,5893,24381,28815,32524,88,0,0,33601,0,7,35984,36808,38202,331,37415,429,0,0,40014,170,0,0,40296,178,0,135,0,0,44139,46693,554,47337,0,0,49390,191,0,48937,34.799999,34.799999,34.799999,34.799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849.55109
Landkreis,Wehlau,WEHLAU,0,Königsberg,Preussen,KON,1794,869,6793,31545,30273,35557,313,0,0,36911,0,42,40087,41254,42131,253,41298,30,0,0,43269,250,59,2,43584,177,2,164,0,4,46545,48560,565,48999,0,0,47905,160,0,48056,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086.2452
Landkreis,Belgard,BELGARD,0,Köslin,Pommern,KOS,1421,164,1663,18875,21768,25620,0,0,0,27992,0,0,29392,31081,33260,0,34646,0,0,0,35962,0,239,0,37126,0,0,0,0,0,40301,42383,307,43019,0,0,43775,0,0,42259,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,43.990002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.3662
Landkreis,Bütow,BUTOW,0,Köslin,Pommern,KOS,585,72,1621,7851,10771.061,13202,0,0,0,14917,0,0,16239,17268,18493,0,19378,0,0,0,20570,0,0,0,21319,56,0,0,0,0,22764,23948,45,24793,0,0,24144,0,0,23913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.99982
Landkreis,Dramburg,DRAMBURG,0,Köslin,Pommern,KOS,1205,606,2657,17902,20707,22903,6,124,0,25665,0,5,27020,28082,29344,0,29797,400,0,0,31215,60,49,0,32357,34,0,0,0,0,34964,36647,116,36912,0,0,36606,0,0,35878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.65
Landkreis,Fürstenthum/Kolberg-Korlin,FURSTENTUM,0,Köslin,Pommern,KOS,4395,639,9455,55375,56836,66702,0,2,0,72526,0,0,79518,83227,87422,118,89783,49,0,0,93676,0,125,0,96990,14,0,0,0,0,104714,108298,564,109713,0,0,108923,0,0,110625,52.73,52.73,52.73,52.73,52.73,52.73,40.900002,40.900002,40.900002,40.900002,40.900002,40.900002,40.900002,40.900002,40.900002,40.900002,40.900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437.4497
Landkreis,Lauenburg,LAUENBURG,0,Köslin,Pommern,KOS,1312,173,5404,27283,19876.939,24363,36,0,0,27702,0,0,30603,32187,33989,0,35593,186,0,0,37046,59,61,0,37770,244,0,0,0,55,40237,41705,116,42955,0,0,42808,0,0,43245,26.59,26.59,26.59,26.59,26.59,26.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.8838
Landkreis,Neustettin,NEUSTETTIN,0,Köslin,Pommern,KOS,2009,422,6031,30404,34644,41977,0,0,0,46593,0,0,49377,52445,54887,0,57374,86,0,0,60697,40,0,0,63094,18,0,0,0,0,69380,71797,398,72522,0,0,72933,0,0,72246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.3318
Landkreis,Rummelsburg,RUMMELSBURG,0,Köslin,Pommern,KOS,792,455,3457,16673,15147,18751,0,0,0,20198,0,0,22294,23230,24416,0,25248,0,0,0,26195,0,0,0,27264,0,0,0,0,0,29452,30856,80,32097,0,0,31943,0,0,32451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102.1459
Landkreis,Schiefelbein,SCHIVELBEIN,0,Köslin,Pommern,KOS,687,100,787,11071,9385,11090,0,0,0,13351,0,0,14150,14936,16132,0,16638,1,0,0,17245,0,0,0,17472,0,0,0,0,0,18749,19662,151,19586,0,0,19220,0,0,19195,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.45447
Landkreis,Schlawe,SCHLAWE,0,Köslin,Pommern,KOS,2766,227,8878,38786,41161,47635,22,6,0,53624,0,0,57669,60338,62485,52,64516,0,0,0,77485,0,216,0,69692,0,0,0,0,0,74505,76965,336,78733,0,0,77469,0,0,79389,43.080002,43.080002,43.080002,43.080002,43.080002,43.080002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.839
Landkreis,Stolp,STOLP,0,Köslin,Pommern,KOS,2682,551,12910,53764,43508,51207,0,0,0,58066,0,0,62466,65842,69279,0,72278,0,0,0,75338,6,69,0,67567,11,0,0,0,0,83849,87325,215,89719,0,0,91435,0,0,92006,56.790001,56.790001,56.790001,56.790001,56.790001,56.790001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225.0515
Landkreis,Bolkenhain,BOLKENHAIN,0,Liegnitz,Schlesien,LIE,3157,3636,3336,13631,27276,29670,0,107,0,32192,0,47,32413,32751,32775,0,32707,35,2.882653061,0,33675,0,0,0,32948,10,0,0,0,0,32926,33318,357,32669,0,0,32398,6,0,32047,14.9,14.9,14.9,14.9,14.9,14.9,14.9,11.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.76431
Landkreis,Bunzlau,BUNZLAU,0,Liegnitz,Schlesien,LIE,15996,1085,8371,19520,42369,47518,0,1,0,51251,0,73,53065,54972,56441,0,56891,34,2.800291545,0,58321,0,0,0,58390,0,0,0,0,0,58091,59576,19,58928,0,0,57493,0,0,58025,59.73,42.029999,42.029999,42.029999,42.029999,42.029999,42.029999,42.029999,42.029999,42.029999,42.029999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,32.689999,0,0,0,0,0,0,0,0,0,1021.5738
Landkreis,Freistadt,FREISTADT,0,Liegnitz,Schlesien,LIE,2484,867,8953,25790,38016,41147,3,0,0,45952,0,0,47257,49182,49954,0,50789,5,.4118075802,0,51752,0,0,0,52014,0,0,0,0,0,52274,51969,3,51456,0,0,50759,0,0,49943,21.01,21.01,21.01,21.01,21.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.62573
Landkreis,Glogau,GLOGAU,0,Liegnitz,Schlesien,LIE,3446,694,10602,30217,50932,56948,6,7,0,63250,0,0,64499,66275,68789,1,69546,261,21.49635569,0,71551,1,0,0,70935,10,0,0,0,0,71885,71947,91,71635,0,0,70602,1,0,69705,71.080002,71.080002,71.080002,71.080002,71.080002,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,36.380001,0,0,0,0,0,0,0,0,0,981.75165
Landkreis,Goldberg-Hynau,GOLDBERG-HAINAU,0,Liegnitz,Schlesien,LIE,3033,982,7204,23620,41008,44629,0,49,0,47612,0,10,50071,50501,51291,0,51741,147,12.10714286,0,51971,0,0,0,51610,0,0,0,0,0,50311,50249,254,50020,0,0,49568,0,0,48725,42.400002,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,21.389999,0,0,0,0,0,0,0,0,0,593.94513
Landkreis,Görlitz,GORLITZ,0,Liegnitz,Schlesien,LIE,5476,1748,8539,31068,43067,47409,0,0,0,51907,0,0,53187,55046,59548,0,60395,0,0,0,63448,0,0,0,66063,0,0,0,0,0,70787,76301,140,82297,0,0,86593,0,0,92617,123.89,108.83,81.480003,81.480003,81.480003,81.480003,81.480003,81.480003,81.480003,81.480003,79.540001,72.309998,72.309998,72.309998,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,58.689999,43.779999,0,0,0,0,0,0,0,0,0,890.09601
Landkreis,Grünberg,GRUNBERG,0,Liegnitz,Schlesien,LIE,2327,1539,6235,23819,40302,41804,15,0,0,45105,0,0,46763,48414,49562,0,49740,18,1.482507289,0,51072,0,0,0,50510,0,0,0,0,0,50240,50629,11,50856,0,0,51380,0,0,51203,53.400002,53.400002,53.400002,53.400002,53.400002,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.04932
Landkreis,Hirschberg,HIRSCHBERG,0,Liegnitz,Schlesien,LIE,8988,4940,6329,9893,48498,49546,0,56,0,53529,0,283,55652,56073,56875,0,56459,18,1.482507289,0,57069,1,0,0,56488,41,0,0,0,0,58243,60975,337,61189,0,0,62656,17,0,65666,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.38757
Landkreis,Hoyerswerda,HOYERSWERDA,0,Liegnitz,Schlesien,LIE,1286,498,2471,19291,21096.916,22307,0,0,0,25602,0,0,26135,27718,28340,0,29346,0,0,0,30016,0,0,0,30068,0,0,0,0,0,31169,31734,10,31767,0,0,31132,3,0,31725,80.589996,80.589996,12.5,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.54047
Landkreis,Jauer,JAUER,0,Liegnitz,Schlesien,LIE,4662,573,4344,13421,24084,26449,0,170,0,28543,0,21,29289,30144,30962,0,31222,150,12.35422741,0,32207,0,0,0,31799,10,0,0,0,0,32413,32738,225,33374,0,0,33071,0,0,32990,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,17.17,0,0,0,0,0,0,0,0,357.61102
Landkreis,Landshut,LANDESHUT,0,Liegnitz,Schlesien,LIE,5308,11732,4396,10441,33110,36508,0,282,0,38806,0,170,39080,39645,39780,0,39685,132,10.87172012,0,40000,0,0,0,39812,10,0,0,0,0,42092,42969,544,43560,0,0,45770,0,0,49113,27.34,27.34,27.34,27.34,27.34,27.34,27.34,11.07,11.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.59125
Landkreis,Lauban,LAUBAN,0,Liegnitz,Schlesien,LIE,11263,10914,5242,18067,52572,56474,0,0,0,61971,0,1,63804,64994,65514,0,64913,5,.4118075802,0,65897,0,0,0,64315,0,0,0,0,0,63894,64952,3,64796,0,0,64961,64,0,65964,41.799999,37.130001,37.130001,37.130001,37.130001,37.130001,37.130001,37.130001,37.130001,37.130001,37.130001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.68335
Landkreis,Liegnitz,LIEGNITZ,0,Liegnitz,Schlesien,LIE,6629,986,10111,26834,41557,47562,6,220,0,52719,0,238,54826,57273,59905,0,60563,497,40.93367347,0,63470,0,0,0,63471,46,0,0,0,0,65884,66766,624,67841,0,0,71517,21,0,74124,51.599998,51.599998,51.599998,51.599998,51.599998,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,38.41,28.700001,28.700001,28.700001,28.700001,28.700001,28.700001,28.700001,28.700001,28.700001,28.700001,28.700001,28.700001,0,0,0,0,0,0,0,620.69739
Landkreis,Löwenberg,LOWENBERG,0,Liegnitz,Schlesien,LIE,17261,1191,7081,18926,60007,63725,0,1,0,69215,0,35,70233,71245,70863,0,70022,1,.08236151603,0,70793,0,0,0,69802,0,0,0,0,0,68382,69159,19,68669,0,0,67021,1,0,64675,20.639999,20.639999,20.639999,20.639999,20.639999,20.639999,20.639999,20.639999,20.639999,20.639999,20.639999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.98816
Landkreis,Lüben,LUBEN,0,Liegnitz,Schlesien,LIE,1443,278,4014,17849,23148,25439,0,5,0,28499,0,56,29465,30859,30479,0,31608,42,3.459183673,0,32167,0,0,0,32286,10,0,0,0,0,32248,32666,33,32788,0,0,32943,0,0,32271,21.540001,21.540001,21.540001,21.540001,21.540001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.18481
Landkreis,Rothenburg,ROTHENBURG,0,Liegnitz,Schlesien,LIE,1973,783,6754,28358,32999,35474,0,0,0,39261,0,0,41281,42891,44753,0,46637,0,0,0,48066,0,0,0,48915,0,0,0,0,0,50010,51642,2,52023,0,0,51351,0,0,51777,94.900002,94.900002,94.900002,94.900002,94.900002,61.09,61.09,61.09,61.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.8373
Landkreis,Sagan,SAGAN,0,Liegnitz,Schlesien,LIE,2748,1833,4942,18635,37232,40912,0,0,0,44345,0,0,46007,47485,48976,0,50169,0,0,0,51794,0,0,0,52966,0,0,0,0,0,53934,54553,2,54727,0,0,54549,0,0,55503,52.5,36.150002,36.150002,36.150002,36.150002,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,22.799999,0,0,0,0,0,0,0,0,0,1127.7753
Landkreis,Schönau,SCHONAU,0,Liegnitz,Schlesien,LIE,3838,1479,3540,10061,23776,24722,0,29,0,26616,0,48,26914,27548,27630,0,27586,20,1.647230321,0,27613,0,0,0,27298,0,0,0,0,0,27068,27254,27,27029,0,0,26079,6,0,25482,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.32706
Landkreis,Sprottau,SPROTTAU,0,Liegnitz,Schlesien,LIE,1700,1484,3377,15086,25006,27927,0,0,0,29943,0,0,30632,31724,32324,0,32697,7,.5765306122,0,33139,0,0,0,33345,0,0,0,0,0,33310,33773,6,33988,0,0,33403,0,0,33979,46.240002,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,28.77,0,0,0,0,0,0,0,0,0,704.29852
Landkreis,Aschersleben,ASCHERSLEBEN,0,Magdeburg,Sachsen,MAG,4344,3532,8445,9625,37577,41059,0,0,0,42971,0,0,44616,45361,47277,0,48741,76,445.3050314,0,50969,0,0,0,51848,0,0,0,0,0,55166,58264,1041,59842,0,0,61772,93,0,63593,41.43,41.43,41.43,41.43,41.43,22.82,22.82,22.82,22.82,22.82,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,423.44528
Landkreis,Gardelegen,GARDELEGEN,0,Magdeburg,Sachsen,MAG,2722,922,6023,18409,32098,36470,0,0,0,39119,0,0,41453,42824,44298,0,44805,4,23.43710692,0,46137,0,0,0,46443,0,0,0,0,0,47601,49046,44,49256,0,0,49270,20,0,49515,77.43,77.43,77.43,77.43,51.290001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311.6268
Landkreis,"Halberstadt, Stadt und Land",HALBERSTADT,0,Magdeburg,Sachsen,MAG,4310,1503,8269,22022,38007.496,45206,0,0,0,46595,0,0,47598,48353,49539,0,49964,0,0,0,50899,0,0,0,51207,0,0,0,0,0,52921,54316,27,57040,0,0,57530,69,0,59638,60.57,60.57,31.41,29.423334,29.423334,29.423334,29.423334,19.58,13.71,13.71,13.71,13.71,13.71,13.71,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,6.855,0,0,0,0,0,0,496.04877
Landkreis,Jerichow I,JERICHOW I,0,Magdeburg,Sachsen,MAG,3697,3636,9432,22748,40023,47183,10,0,0,51185,0,0,53483,54183,55869,86,56690,51,298.8231132,0,57920,0,0,0,51207,335,0,0,0,0,61010,62819,163,64075,0,0,64766,272,0,65321,56.709999,56.709999,34.650002,34.650002,34.650002,34.650002,34.650002,34.650002,34.650002,34.650002,34.650002,34.650002,34.650002,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,26.809999,0,0,0,0,0,0,0,0,0,1402.2214
